"Area_Name","Area_Code","Area_Type","Sex","Age_group","Age_band_type","Year","Population","Data_type"
"Worthing","E07000229","District","Male","10-19 years","10 years","2026",6600,"Projected - ONS"
"Worthing","E07000229","District","Male","20-29 years","10 years","2026",5295,"Projected - ONS"
"Worthing","E07000229","District","Male","30-39 years","10 years","2026",6722,"Projected - ONS"
"Worthing","E07000229","District","Male","40-49 years","10 years","2026",7166,"Projected - ONS"
"Worthing","E07000229","District","Male","50-59 years","10 years","2026",7900,"Projected - ONS"
"Worthing","E07000229","District","Male","60-69 years","10 years","2026",7597,"Projected - ONS"
"Worthing","E07000229","District","Male","70-79 years","10 years","2026",5988,"Projected - ONS"
"Worthing","E07000229","District","Male","80-89 years","10 years","2026",3263,"Projected - ONS"
"Worthing","E07000229","District","Male","90+ years","10 years","2026",670,"Projected - ONS"
"Adur","E07000223","District","Female","0-9 years","10 years","2027",3713,"Projected - ONS"
"Adur","E07000223","District","Female","10-19 years","10 years","2027",3799,"Projected - ONS"
"Adur","E07000223","District","Female","20-29 years","10 years","2027",2670,"Projected - ONS"
"Adur","E07000223","District","Female","30-39 years","10 years","2027",3997,"Projected - ONS"
"Adur","E07000223","District","Female","40-49 years","10 years","2027",4660,"Projected - ONS"
"Adur","E07000223","District","Female","50-59 years","10 years","2027",4705,"Projected - ONS"
"Adur","E07000223","District","Female","60-69 years","10 years","2027",4795,"Projected - ONS"
"Adur","E07000223","District","Female","70-79 years","10 years","2027",3895,"Projected - ONS"
"Adur","E07000223","District","Female","80-89 years","10 years","2027",2496,"Projected - ONS"
"Adur","E07000223","District","Female","90+ years","10 years","2027",505,"Projected - ONS"
"Adur","E07000223","District","Male","0-9 years","10 years","2027",3835,"Projected - ONS"
"Adur","E07000223","District","Male","10-19 years","10 years","2027",4286,"Projected - ONS"
"Adur","E07000223","District","Male","20-29 years","10 years","2027",2998,"Projected - ONS"
"Adur","E07000223","District","Male","30-39 years","10 years","2027",3952,"Projected - ONS"
"Adur","E07000223","District","Male","40-49 years","10 years","2027",4204,"Projected - ONS"
"Adur","E07000223","District","Male","50-59 years","10 years","2027",4468,"Projected - ONS"
"Adur","E07000223","District","Male","60-69 years","10 years","2027",4390,"Projected - ONS"
"Adur","E07000223","District","Male","70-79 years","10 years","2027",3340,"Projected - ONS"
"Adur","E07000223","District","Male","80-89 years","10 years","2027",2064,"Projected - ONS"
"Adur","E07000223","District","Male","90+ years","10 years","2027",359,"Projected - ONS"
"Arun","E07000224","District","Female","0-9 years","10 years","2027",7834,"Projected - ONS"
"Arun","E07000224","District","Female","10-19 years","10 years","2027",8663,"Projected - ONS"
"Arun","E07000224","District","Female","20-29 years","10 years","2027",7034,"Projected - ONS"
"Arun","E07000224","District","Female","30-39 years","10 years","2027",8469,"Projected - ONS"
"Arun","E07000224","District","Female","40-49 years","10 years","2027",9562,"Projected - ONS"
"Arun","E07000224","District","Female","50-59 years","10 years","2027",11420,"Projected - ONS"
"Arun","E07000224","District","Female","60-69 years","10 years","2027",14429,"Projected - ONS"
"Arun","E07000224","District","Female","70-79 years","10 years","2027",12513,"Projected - ONS"
"Arun","E07000224","District","Female","80-89 years","10 years","2027",8298,"Projected - ONS"
"Arun","E07000224","District","Female","90+ years","10 years","2027",2037,"Projected - ONS"
"Arun","E07000224","District","Male","0-9 years","10 years","2027",8406,"Projected - ONS"
"Arun","E07000224","District","Male","10-19 years","10 years","2027",9185,"Projected - ONS"
"Arun","E07000224","District","Male","20-29 years","10 years","2027",7237,"Projected - ONS"
"Arun","E07000224","District","Male","30-39 years","10 years","2027",8274,"Projected - ONS"
"Arun","E07000224","District","Male","40-49 years","10 years","2027",8873,"Projected - ONS"
"Arun","E07000224","District","Male","50-59 years","10 years","2027",10257,"Projected - ONS"
"Arun","E07000224","District","Male","60-69 years","10 years","2027",12534,"Projected - ONS"
"Arun","E07000224","District","Male","70-79 years","10 years","2027",10941,"Projected - ONS"
"Arun","E07000224","District","Male","80-89 years","10 years","2027",6673,"Projected - ONS"
"Arun","E07000224","District","Male","90+ years","10 years","2027",1193,"Projected - ONS"
"Chichester","E07000225","District","Female","0-9 years","10 years","2027",5826,"Projected - ONS"
"Chichester","E07000225","District","Female","10-19 years","10 years","2027",6815,"Projected - ONS"
"Chichester","E07000225","District","Female","20-29 years","10 years","2027",5650,"Projected - ONS"
"Chichester","E07000225","District","Female","30-39 years","10 years","2027",5805,"Projected - ONS"
"Chichester","E07000225","District","Female","40-49 years","10 years","2027",7093,"Projected - ONS"
"Chichester","E07000225","District","Female","50-59 years","10 years","2027",8510,"Projected - ONS"
"Chichester","E07000225","District","Female","60-69 years","10 years","2027",10384,"Projected - ONS"
"Chichester","E07000225","District","Female","70-79 years","10 years","2027",8628,"Projected - ONS"
"Chichester","E07000225","District","Female","80-89 years","10 years","2027",5746,"Projected - ONS"
"Chichester","E07000225","District","Female","90+ years","10 years","2027",1593,"Projected - ONS"
"Chichester","E07000225","District","Male","0-9 years","10 years","2027",6210,"Projected - ONS"
"Chichester","E07000225","District","Male","10-19 years","10 years","2027",7272,"Projected - ONS"
"Chichester","E07000225","District","Male","20-29 years","10 years","2027",6551,"Projected - ONS"
"Chichester","E07000225","District","Male","30-39 years","10 years","2027",5746,"Projected - ONS"
"Chichester","E07000225","District","Male","40-49 years","10 years","2027",6242,"Projected - ONS"
"Chichester","E07000225","District","Male","50-59 years","10 years","2027",8001,"Projected - ONS"
"Chichester","E07000225","District","Male","60-69 years","10 years","2027",9338,"Projected - ONS"
"Chichester","E07000225","District","Male","70-79 years","10 years","2027",7471,"Projected - ONS"
"Chichester","E07000225","District","Male","80-89 years","10 years","2027",4702,"Projected - ONS"
"Chichester","E07000225","District","Male","90+ years","10 years","2027",874,"Projected - ONS"
"Crawley","E07000226","District","Female","0-9 years","10 years","2027",7250,"Projected - ONS"
"Crawley","E07000226","District","Female","10-19 years","10 years","2027",7259,"Projected - ONS"
"Crawley","E07000226","District","Female","20-29 years","10 years","2027",6347,"Projected - ONS"
"Crawley","E07000226","District","Female","30-39 years","10 years","2027",8585,"Projected - ONS"
"Crawley","E07000226","District","Female","40-49 years","10 years","2027",8694,"Projected - ONS"
"Crawley","E07000226","District","Female","50-59 years","10 years","2027",7175,"Projected - ONS"
"Crawley","E07000226","District","Female","60-69 years","10 years","2027",6185,"Projected - ONS"
"Crawley","E07000226","District","Female","70-79 years","10 years","2027",4134,"Projected - ONS"
"Crawley","E07000226","District","Female","80-89 years","10 years","2027",2199,"Projected - ONS"
"Crawley","E07000226","District","Female","90+ years","10 years","2027",573,"Projected - ONS"
"Crawley","E07000226","District","Male","0-9 years","10 years","2027",7754,"Projected - ONS"
"Crawley","E07000226","District","Male","10-19 years","10 years","2027",8327,"Projected - ONS"
"Crawley","E07000226","District","Male","20-29 years","10 years","2027",6595,"Projected - ONS"
"Crawley","E07000226","District","Male","30-39 years","10 years","2027",8686,"Projected - ONS"
"Crawley","E07000226","District","Male","40-49 years","10 years","2027",8991,"Projected - ONS"
"Crawley","E07000226","District","Male","50-59 years","10 years","2027",7421,"Projected - ONS"
"Crawley","E07000226","District","Male","60-69 years","10 years","2027",6144,"Projected - ONS"
"Crawley","E07000226","District","Male","70-79 years","10 years","2027",3686,"Projected - ONS"
"Crawley","E07000226","District","Male","80-89 years","10 years","2027",1739,"Projected - ONS"
"Crawley","E07000226","District","Male","90+ years","10 years","2027",333,"Projected - ONS"
"Horsham","E07000227","District","Female","0-9 years","10 years","2027",7598,"Projected - ONS"
"Horsham","E07000227","District","Female","10-19 years","10 years","2027",8747,"Projected - ONS"
"Horsham","E07000227","District","Female","20-29 years","10 years","2027",5343,"Projected - ONS"
"Horsham","E07000227","District","Female","30-39 years","10 years","2027",8030,"Projected - ONS"
"Horsham","E07000227","District","Female","40-49 years","10 years","2027",9688,"Projected - ONS"
"Horsham","E07000227","District","Female","50-59 years","10 years","2027",10533,"Projected - ONS"
"Horsham","E07000227","District","Female","60-69 years","10 years","2027",11133,"Projected - ONS"
"Horsham","E07000227","District","Female","70-79 years","10 years","2027",8676,"Projected - ONS"
"Horsham","E07000227","District","Female","80-89 years","10 years","2027",5774,"Projected - ONS"
"Horsham","E07000227","District","Female","90+ years","10 years","2027",1420,"Projected - ONS"
"Horsham","E07000227","District","Male","0-9 years","10 years","2027",7818,"Projected - ONS"
"Horsham","E07000227","District","Male","10-19 years","10 years","2027",9198,"Projected - ONS"
"Horsham","E07000227","District","Male","20-29 years","10 years","2027",5894,"Projected - ONS"
"Horsham","E07000227","District","Male","30-39 years","10 years","2027",7668,"Projected - ONS"
"Horsham","E07000227","District","Male","40-49 years","10 years","2027",8809,"Projected - ONS"
"Horsham","E07000227","District","Male","50-59 years","10 years","2027",9992,"Projected - ONS"
"Horsham","E07000227","District","Male","60-69 years","10 years","2027",10455,"Projected - ONS"
"Horsham","E07000227","District","Male","70-79 years","10 years","2027",7835,"Projected - ONS"
"Horsham","E07000227","District","Male","80-89 years","10 years","2027",4646,"Projected - ONS"
"Horsham","E07000227","District","Male","90+ years","10 years","2027",906,"Projected - ONS"
"Mid Sussex","E07000228","District","Female","0-9 years","10 years","2027",9196,"Projected - ONS"
"Mid Sussex","E07000228","District","Female","10-19 years","10 years","2027",9698,"Projected - ONS"
"Mid Sussex","E07000228","District","Female","20-29 years","10 years","2027",5865,"Projected - ONS"
"Mid Sussex","E07000228","District","Female","30-39 years","10 years","2027",9788,"Projected - ONS"
"Mid Sussex","E07000228","District","Female","40-49 years","10 years","2027",11761,"Projected - ONS"
"Mid Sussex","E07000228","District","Female","50-59 years","10 years","2027",11171,"Projected - ONS"
"Mid Sussex","E07000228","District","Female","60-69 years","10 years","2027",10298,"Projected - ONS"
"Mid Sussex","E07000228","District","Female","70-79 years","10 years","2027",8060,"Projected - ONS"
"Mid Sussex","E07000228","District","Female","80-89 years","10 years","2027",5589,"Projected - ONS"
"Mid Sussex","E07000228","District","Female","90+ years","10 years","2027",1418,"Projected - ONS"
"Mid Sussex","E07000228","District","Male","0-9 years","10 years","2027",9506,"Projected - ONS"
"Mid Sussex","E07000228","District","Male","10-19 years","10 years","2027",10281,"Projected - ONS"
"Mid Sussex","E07000228","District","Male","20-29 years","10 years","2027",6000,"Projected - ONS"
"Mid Sussex","E07000228","District","Male","30-39 years","10 years","2027",8837,"Projected - ONS"
"Mid Sussex","E07000228","District","Male","40-49 years","10 years","2027",11008,"Projected - ONS"
"Mid Sussex","E07000228","District","Male","50-59 years","10 years","2027",10828,"Projected - ONS"
"Mid Sussex","E07000228","District","Male","60-69 years","10 years","2027",9851,"Projected - ONS"
"Mid Sussex","E07000228","District","Male","70-79 years","10 years","2027",7037,"Projected - ONS"
"Mid Sussex","E07000228","District","Male","80-89 years","10 years","2027",4317,"Projected - ONS"
"Mid Sussex","E07000228","District","Male","90+ years","10 years","2027",964,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Female","0-9 years","10 years","2027",25732,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Female","10-19 years","10 years","2027",28432,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Female","20-29 years","10 years","2027",22005,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Female","30-39 years","10 years","2027",27631,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Female","40-49 years","10 years","2027",32841,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Female","50-59 years","10 years","2027",36909,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Female","60-69 years","10 years","2027",42909,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Female","70-79 years","10 years","2027",36128,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Female","80-89 years","10 years","2027",23702,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Female","90+ years","10 years","2027",6145,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Male","0-9 years","10 years","2027",27067,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Male","10-19 years","10 years","2027",30440,"Projected - ONS"
"NHS Coastal West Sussex CCG","E38000213","Clinical Commissioning Group (2018)","Male","20-29 years","10 years","2027",23984,"Projected - ONS"
